iter	Passed	Remaining
3225	31998	17596
3226	32006	17585
3227	32014	17573
3228	32021	17562
3229	32028	17551
3230	32036	17540
3231	32043	17528
3232	32051	17517
3233	32058	17506
3234	32065	17494
3235	32072	17483
3236	32079	17471
3237	32087	17460
3238	32094	17449
3239	32101	17437
3240	32108	17426
3241	32115	17414
3242	32122	17403
3243	32129	17392
3244	32137	17381
3245	32145	17370
3246	32153	17359
3247	32160	17347
3248	32168	17336
3249	32175	17325
3250	32182	17313
3251	32191	17303
3252	32198	17291
3253	32208	17281
3254	32217	17271
3255	32226	17261
3256	32234	17250
3257	32242	17239
3258	32250	17228
3259	32257	17217
3260	32264	17205
3261	32273	17195
3262	32280	17183
3263	32287	17172
3264	32294	17161
3265	32301	17149
3266	32309	17138
3267	32316	17127
3268	32323	17115
3269	32330	17104
3270	32338	17093
3271	32345	17082
3272	32353	17071
3273	32360	17059
3274	32369	17049
3275	32377	17038
3276	32384	17027
3277	32391	17015
3278	32398	17004
3279	32406	16993
3280	32413	16982
3281	32420	16970
3282	32428	16960
3283	32439	16950
3284	32448	16940
3285	32457	16929
3286	32464	16918
3287	32474	16909
3288	32481	16897
3289	32488	16886
3290	32496	16875
3291	32503	16863
3292	32510	16852
3293	32517	16841
3294	32524	16829
3295	32531	16818
3296	32539	16807
3297	32546	16796
3298	32553	16785
3299	32561	16773
3300	32568	16762
3301	32575	16751
3302	32581	16739
3303	32589	16728
3304	32596	16717
3305	32603	16705
3306	32610	16694
3307	32617	16683
3308	32624	16671
3309	32632	16661
3310	32639	16650
3311	32646	16638
3312	32655	16628
3313	32664	16618
3314	32674	16608
3315	32682	16597
3316	32690	16586
3317	32697	16575
3318	32705	16564
3319	32712	16553
3320	32719	16542
3321	32727	16531
3322	32735	16520
3323	32742	16509
3324	32749	16497
3325	32756	16486
3326	32763	16475
3327	32771	16464
3328	32778	16453
3329	32785	16442
3330	32792	16430
3331	32799	16419
3332	32806	16408
3333	32813	16397
3334	32821	16386
3335	32829	16375
3336	32836	16364
3337	32843	16352
3338	32850	16341
3339	32857	16330
3340	32865	16319
3341	32873	16308
3342	32883	16298
3343	32892	16288
3344	32900	16278
3345	32908	16267
3346	32915	16256
3347	32922	16245
3348	32930	16234
3349	32937	16223
3350	32945	16211
3351	32952	16200
3352	32959	16189
3353	32966	16178
3354	32973	16167
3355	32981	16156
3356	32988	16145
3357	32995	16134
3358	33002	16123
3359	33009	16111
3360	33017	16100
3361	33025	16090
3362	33032	16079
3363	33039	16067
3364	33046	16056
3365	33053	16045
3366	33060	16034
3367	33068	16023
3368	33075	16012
3369	33082	16001
3370	33089	15990
3371	33096	15979
3372	33107	15969
3373	33116	15959
3374	33126	15949
3375	33134	15939
3376	33141	15927
3377	33148	15916
3378	33155	15905
3379	33163	15894
3380	33171	15884
3381	33178	15872
3382	33185	15861
3383	33192	15850
3384	33199	15839
3385	33207	15828
3386	33214	15817
3387	33222	15807
3388	33229	15796
3389	33237	15785
3390	33244	15774
3391	33251	15762
3392	33259	15752
3393	33266	15741
3394	33273	15730
3395	33280	15719
3396	33287	15708
3397	33295	15697
3398	33302	15686
3399	33309	15675
3400	33318	15664
3401	33325	15653
3402	33335	15644
3403	33344	15634
3404	33353	15623
3405	33361	15612
3406	33368	15601
3407	33375	15590
3408	33382	15579
3409	33389	15568
3410	33396	15557
3411	33403	15546
3412	33411	15535
3413	33419	15525
3414	33426	15514
3415	33433	15503
3416	33440	15492
3417	33450	15482
3418	33457	15471
3419	33465	15460
3420	33472	15449
3421	33479	15438
3422	33486	15427
3423	33494	15416
3424	33501	15405
3425	33508	15394
3426	33516	15384
3427	33523	15373
3428	33530	15362
3429	33538	15351
3430	33545	15340
3431	33554	15330
3432	33564	15320
3433	33573	15310
3434	33581	15299
3435	33588	15289
3436	33596	15278
3437	33603	15267
3438	33612	15256
3439	33619	15245
3440	33626	15235
3441	33633	15224
3442	33641	15213
3443	33648	15202
3444	33656	15191
3445	33663	15180
3446	33670	15169
3447	33679	15159
3448	33686	15148
3449	33693	15137
3450	33700	15126
3451	33708	15115
3452	33715	15105
3453	33722	15094
3454	33729	15083
3455	33737	15072
3456	33744	15061
3457	33751	15050
3458	33758	15039
3459	33765	15028
3460	33772	15017
3461	33782	15007
3462	33792	14998
3463	33800	14987
3464	33809	14977
3465	33816	14966
3466	33824	14956
3467	33831	14945
3468	33838	14934
3469	33845	14923
3470	33852	14912
3471	33859	14901
3472	33867	14890
3473	33874	14879
3474	33881	14868
3475	33888	14858
3476	33896	14847
3477	33904	14836
3478	33911	14826
3479	33918	14815
3480	33928	14805
3481	33940	14796
3482	33950	14786
3483	33957	14775
3484	33964	14764
3485	33971	14754
3486	33978	14743
3487	33985	14732
3488	33992	14721
3489	34001	14711
3490	34011	14701
3491	34021	14691
3492	34029	14681
3493	34036	14670
3494	34044	14660
3495	34051	14649
3496	34059	14638
3497	34066	14627
3498	34073	14616
3499	34080	14605
3500	34087	14595
3501	34095	14584
3502	34103	14573
3503	34110	14563
3504	34117	14552
3505	34124	14541
3506	34131	14530
3507	34138	14519
3508	34146	14509
3509	34153	14498
3510	34160	14487
3511	34168	14476
3512	34175	14465
3513	34182	14454
3514	34189	14444
3515	34197	14433
3516	34204	14423
3517	34211	14412
3518	34219	14401
3519	34228	14391
3520	34238	14381
3521	34250	14373
3522	34258	14362
3523	34265	14351
3524	34272	14341
3525	34280	14330
3526	34287	14319
3527	34295	14309
3528	34303	14298
3529	34310	14287
3530	34317	14277
3531	34325	14266
3532	34332	14255
3533	34339	14244
3534	34346	14234
3535	34353	14223
3536	34361	14212
3537	34368	14201
3538	34375	14191
3539	34382	14180
3540	34389	14169
3541	34397	14159
3542	34405	14148
3543	34412	14137
3544	34421	14128
3545	34432	14118
3546	34442	14109
3547	34451	14099
3548	34464	14090
3549	34473	14080
3550	34482	14070
3551	34491	14060
3552	34498	14049
3553	34505	14039
3554	34512	14028
3555	34519	14017
3556	34526	14006
3557	34533	13995
3558	34540	13985
3559	34547	13974
3560	34554	13963
3561	34561	13952
3562	34568	13942
3563	34579	13932
3564	34589	13923
3565	34600	13913
3566	34608	13903
3567	34616	13893
3568	34623	13882
3569	34633	13872
3570	34642	13862
3571	34649	13852
3572	34658	13841
3573	34665	13831
3574	34672	13820
3575	34682	13810
3576	34695	13802
3577	34704	13792
3578	34712	13782
3579	34720	13771
3580	34729	13761
3581	34739	13752
3582	34746	13741
3583	34754	13731
3584	34761	13720
3585	34768	13709
3586	34776	13699
3587	34788	13690
3588	34795	13679
3589	34802	13669
3590	34809	13658
3591	34817	13647
3592	34825	13637
3593	34836	13628
3594	34843	13617
3595	34851	13607
3596	34858	13596
3597	34865	13585
3598	34874	13575
3599	34885	13566
3600	34892	13556
3601	34900	13545
3602	34907	13534
3603	34917	13525
3604	34930	13516
3605	34940	13507
3606	34947	13496
3607	34954	13485
3608	34961	13475
3609	34969	13464
3610	34980	13455
3611	34988	13445
3612	34995	13434
3613	35003	13424
3614	35010	13413
3615	35018	13403
3616	35028	13393
3617	35037	13383
3618	35044	13372
3619	35051	13362
3620	35058	13351
3621	35066	13341
3622	35076	13331
3623	35085	13321
3624	35092	13310
3625	35099	13300
3626	35106	13289
3627	35114	13279
3628	35123	13269
3629	35133	13259
3630	35142	13249
3631	35151	13239
3632	35161	13230
3633	35171	13220
3634	35181	13211
3635	35188	13200
3636	35195	13189
3637	35203	13179
3638	35210	13168
3639	35219	13158
3640	35229	13149
3641	35236	13138
3642	35243	13128
3643	35250	13117
3644	35258	13107
3645	35267	13096
3646	35277	13087
3647	35285	13077
3648	35292	13066
3649	35299	13055
3650	35306	13045
3651	35315	13035
3652	35325	13025
3653	35332	13015
3654	35340	13004
3655	35350	12995
3656	35358	12985
3657	35372	12976
3658	35383	12967
3659	35392	12957
3660	35400	12947
3661	35410	12938
3662	35421	12928
3663	35429	12918
3664	35436	12907
3665	35443	12897
3666	35450	12886
3667	35458	12876
3668	35468	12866
3669	35476	12856
3670	35483	12845
3671	35490	12835
3672	35497	12824
3673	35504	12814
3674	35512	12803
3675	35519	12793
3676	35526	12782
3677	35533	12772
3678	35541	12761
3679	35548	12751
3680	35555	12740
3681	35563	12730
3682	35570	12719
3683	35578	12709
3684	35585	12698
3685	35595	12689
3686	35605	12679
3687	35614	12669
3688	35622	12659
3689	35629	12649
3690	35637	12638
3691	35645	12628
3692	35652	12617
3693	35659	12607
3694	35667	12597
3695	35675	12586
3696	35682	12576
3697	35689	12565
3698	35696	12555
3699	35704	12544
3700	35711	12534
3701	35718	12523
3702	35725	12513
3703	35733	12502
3704	35740	12492
3705	35747	12481
3706	35755	12471
3707	35763	12461
3708	35770	12450
3709	35777	12440
3710	35784	12429
3711	35791	12419
3712	35798	12408
3713	35805	12398
3714	35814	12388
3715	35823	12378
3716	35833	12368
3717	35841	12358
3718	35848	12348
3719	35856	12337
3720	35864	12327
3721	35871	12317
3722	35878	12306
3723	35885	12296
3724	35892	12285
3725	35900	12275
3726	35907	12264
3727	35914	12254
3728	35921	12243
3729	35929	12233
3730	35937	12223
3731	35945	12212
3732	35952	12202
3733	35960	12192
3734	35967	12181
3735	35974	12171
3736	35982	12160
3737	35989	12150
3738	35996	12140
3739	36003	12129
3740	36011	12119
3741	36017	12108
3742	36025	12098
3743	36031	12087
3744	36041	12077
3745	36050	12068
3746	36060	12058
3747	36068	12048
3748	36075	12038
3749	36082	12027
3750	36089	12017
3751	36097	12006
3752	36104	11996
3753	36111	11985
3754	36118	11975
3755	36126	11965
3756	36133	11954
3757	36140	11944
3758	36148	11933
3759	36156	11923
3760	36163	11913
3761	36170	11903
3762	36177	11892
3763	36185	11882
3764	36192	11871
3765	36199	11861
3766	36206	11851
3767	36213	11840
3768	36221	11830
3769	36228	11819
3770	36235	11809
3771	36242	11799
3772	36251	11789
3773	36258	11778
3774	36269	11769
3775	36278	11759
3776	36287	11749
3777	36295	11739
3778	36302	11729
3779	36309	11719
3780	36316	11708
3781	36324	11698
3782	36331	11687
3783	36338	11677
3784	36346	11667
3785	36354	11657
3786	36361	11646
3787	36368	11636
3788	36375	11626
3789	36385	11616
3790	36393	11606
3791	36400	11595
3792	36407	11585
3793	36414	11575
3794	36422	11564
3795	36429	11554
3796	36436	11544
3797	36444	11534
3798	36452	11523
3799	36459	11513
3800	36466	11503
3801	36474	11492
3802	36481	11482
3803	36490	11472
3804	36499	11463
3805	36508	11453
3806	36516	11443
3807	36523	11432
3808	36530	11422
3809	36538	11412
3810	36546	11402
3811	36553	11391
3812	36560	11381
3813	36568	11371
3814	36575	11360
3815	36582	11350
3816	36589	11340
3817	36597	11329
3818	36604	11319
3819	36611	11309
3820	36619	11299
3821	36627	11289
3822	36634	11278
3823	36642	11268
3824	36649	11258
3825	36656	11248
3826	36663	11237
3827	36671	11227
3828	36678	11217
3829	36685	11206
3830	36692	11196
3831	36699	11186
3832	36706	11175
3833	36716	11166
3834	36725	11156
3835	36735	11146
3836	36743	11136
3837	36750	11126
3838	36757	11116
3839	36764	11106
3840	36771	11095
3841	36779	11085
3842	36786	11075
3843	36793	11064
3844	36800	11054
3845	36808	11044
3846	36814	11033
3847	36822	11023
3848	36829	11013
3849	36837	11003
3850	36844	10993
3851	36851	10982
3852	36858	10972
3853	36865	10962
3854	36872	10951
3855	36879	10941
3856	36886	10931
3857	36893	10920
3858	36901	10910
3859	36908	10900
3860	36915	10890
3861	36922	10879
3862	36929	10869
3863	36940	10860
3864	36948	10850
3865	36957	10840
3866	36966	10830
3867	36973	10820
3868	36981	10810
3869	36988	10800
3870	36995	10789
3871	37002	10779
3872	37010	10769
3873	37017	10759
3874	37024	10749
3875	37033	10739
3876	37041	10729
3877	37048	10719
3878	37055	10708
3879	37062	10698
3880	37070	10688
3881	37077	10678
3882	37085	10668
3883	37093	10658
3884	37100	10647
3885	37107	10637
3886	37114	10627
3887	37122	10617
3888	37130	10607
3889	37137	10597
3890	37144	10586
3891	37152	10576
3892	37159	10566
3893	37169	10557
3894	37179	10547
3895	37188	10538
3896	37195	10527
3897	37203	10517
3898	37209	10507
3899	37217	10497
3900	37224	10486
3901	37232	10476
3902	37239	10466
3903	37246	10456
3904	37253	10446
3905	37260	10436
3906	37268	10425
3907	37275	10415
3908	37282	10405
3909	37289	10395
3910	37296	10385
3911	37304	10374
3912	37311	10364
3913	37319	10354
3914	37327	10344
3915	37334	10334
3916	37341	10324
3917	37348	10314
3918	37356	10304
3919	37365	10294
3920	37372	10284
3921	37380	10274
3922	37389	10264
3923	37399	10255
3924	37408	10245
3925	37417	10235
3926	37425	10225
3927	37432	10215
3928	37439	10205
3929	37446	10195
3930	37453	10185
3931	37460	10175
3932	37468	10164
3933	37475	10154
3934	37482	10144
3935	37489	10134
3936	37497	10124
3937	37504	10114
3938	37511	10104
3939	37518	10093
3940	37526	10083
3941	37533	10073
3942	37540	10063
3943	37547	10053
3944	37554	10043
3945	37562	10033
3946	37569	10022
3947	37576	10012
3948	37584	10002
3949	37591	9992
3950	37599	9982
3951	37606	9972
3952	37616	9963
3953	37626	9953
3954	37636	9944
3955	37644	9934
3956	37651	9924
3957	37658	9914
3958	37665	9904
3959	37673	9893
3960	37680	9883
3961	37687	9873
3962	37694	9863
3963	37701	9853
3964	37709	9843
3965	37718	9833
3966	37725	9823
3967	37732	9813
3968	37739	9803
3969	37747	9793
3970	37754	9783
3971	37761	9773
3972	37768	9763
3973	37776	9752
3974	37783	9742
3975	37790	9732
3976	37797	9722
3977	37804	9712
3978	37811	9702
3979	37819	9692
3980	37827	9682
3981	37834	9672
3982	37843	9662
3983	37853	9653
3984	37862	9643
3985	37870	9633
3986	37877	9623
3987	37884	9613
3988	37891	9603
3989	37899	9593
3990	37906	9583
3991	37914	9573
3992	37921	9563
3993	37928	9553
3994	37936	9543
3995	37943	9533
3996	37950	9523
3997	37957	9513
3998	37964	9503
3999	37971	9492
4000	37979	9483
4001	37987	9473
4002	37994	9463
4003	38001	9452
4004	38009	9443
4005	38016	9433
4006	38024	9423
4007	38031	9412
4008	38038	9402
4009	38045	9392
4010	38053	9382
4011	38060	9372
4012	38071	9363
4013	38080	9354
4014	38089	9344
4015	38096	9334
4016	38104	9324
4017	38112	9314
4018	38119	9304
4019	38126	9294
4020	38133	9284
4021	38140	9274
4022	38147	9264
4023	38154	9254
4024	38161	9244
4025	38168	9233
4026	38175	9223
4027	38182	9213
4028	38190	9203
4029	38197	9193
4030	38205	9184
4031	38212	9173
4032	38219	9163
4033	38226	9153
4034	38233	9143
4035	38240	9133
4036	38247	9123
4037	38254	9113
4038	38261	9103
4039	38269	9093
4040	38276	9083
4041	38283	9073
4042	38294	9064
4043	38303	9055
4044	38313	9045
4045	38321	9035
4046	38328	9025
4047	38335	9015
4048	38345	9006
4049	38353	8996
4050	38360	8986
4051	38367	8976
4052	38375	8966
4053	38381	8956
4054	38389	8946
4055	38395	8936
4056	38404	8926
4057	38411	8916
4058	38418	8906
4059	38425	8896
4060	38433	8886
4061	38440	8876
4062	38447	8866
4063	38454	8856
4064	38461	8846
4065	38469	8836
4066	38476	8826
4067	38483	8816
4068	38490	8806
4069	38498	8796
4070	38505	8787
4071	38514	8777
4072	38526	8768
4073	38535	8758
4074	38543	8749
4075	38551	8739
4076	38558	8729
4077	38565	8719
4078	38573	8709
4079	38580	8699
4080	38587	8689
4081	38595	8679
4082	38602	8669
4083	38610	8659
4084	38617	8649
4085	38624	8639
4086	38631	8629
4087	38638	8619
4088	38645	8610
4089	38652	8600
4090	38660	8590
4091	38667	8580
4092	38674	8570
4093	38681	8560
4094	38688	8550
4095	38697	8540
4096	38704	8530
4097	38711	8520
4098	38719	8510
4099	38726	8500
4100	38733	8491
4101	38743	8481
4102	38752	8472
4103	38761	8462
4104	38769	8452
4105	38776	8442
4106	38783	8432
4107	38791	8423
4108	38799	8413
4109	38806	8403
4110	38813	8393
4111	38821	8383
4112	38828	8373
4113	38835	8363
4114	38843	8353
4115	38853	8344
4116	38865	8335
4117	38872	8325
4118	38880	8316
4119	38887	8306
4120	38895	8296
4121	38902	8286
4122	38909	8276
4123	38916	8266
4124	38923	8256
4125	38930	8246
4126	38938	8236
4127	38945	8226
4128	38953	8217
4129	38960	8207
4130	38970	8197
4131	38979	8188
4132	38989	8179
4133	38997	8169
4134	39004	8159
4135	39012	8149
4136	39019	8139
4137	39026	8129
4138	39034	8119
4139	39044	8110
4140	39053	8101
4141	39060	8091
4142	39067	8081
4143	39074	8071
4144	39082	8061
4145	39090	8051
4146	39097	8042
4147	39105	8032
4148	39112	8022
4149	39119	8012
4150	39126	8002
4151	39134	7992
4152	39141	7982
4153	39148	7972
4154	39155	7963
4155	39163	7953
4156	39171	7943
4157	39178	7933
4158	39186	7923
4159	39195	7914
4160	39204	7904
4161	39214	7895
4162	39221	7885
4163	39229	7876
4164	39236	7866
4165	39244	7856
4166	39251	7846
4167	39258	7836
4168	39265	7826
4169	39272	7816
4170	39281	7807
4171	39288	7797
4172	39295	7787
4173	39303	7777
4174	39310	7767
4175	39319	7758
4176	39327	7748
4177	39334	7738
4178	39341	7728
4179	39348	7719
4180	39355	7709
4181	39363	7699
4182	39370	7689
4183	39377	7679
4184	39385	7670
4185	39393	7660
4186	39400	7650
4187	39407	7640
4188	39414	7630
4189	39423	7621
4190	39433	7611
4191	39442	7602
4192	39450	7592
4193	39457	7582
4194	39464	7573
4195	39472	7563
4196	39480	7553
4197	39488	7543
4198	39495	7534
4199	39502	7524
4200	39509	7514
4201	39516	7504
4202	39523	7494
4203	39531	7485
4204	39538	7475
4205	39546	7465
4206	39554	7455
4207	39561	7446
4208	39568	7436
4209	39577	7426
4210	39584	7416
4211	39591	7406
4212	39598	7397
4213	39606	7387
4214	39613	7377
4215	39620	7367
4216	39627	7357
4217	39634	7348
4218	39641	7338
4219	39652	7329
4220	39661	7319
4221	39670	7310
4222	39678	7300
4223	39685	7290
4224	39693	7281
4225	39700	7271
4226	39707	7261
4227	39714	7251
4228	39721	7241
4229	39729	7232
4230	39736	7222
4231	39743	7212
4232	39750	7202
4233	39757	7192
4234	39764	7183
4235	39773	7173
4236	39780	7163
4237	39788	7153
4238	39795	7144
4239	39802	7134
4240	39809	7124
4241	39816	7114
4242	39823	7105
4243	39831	7095
4244	39838	7085
4245	39845	7075
4246	39852	7065
4247	39859	7056
4248	39867	7046
4249	39878	7037
4250	39887	7027
4251	39896	7018
4252	39903	7008
4253	39911	6999
4254	39918	6989
4255	39925	6979
4256	39932	6969
4257	39940	6959
4258	39947	6950
4259	39954	6940
4260	39961	6930
4261	39969	6921
4262	39976	6911
4263	39984	6901
4264	39991	6891
4265	39998	6882
4266	40005	6872
4267	40012	6862
4268	40020	6852
4269	40027	6843
4270	40034	6833
4271	40041	6823
4272	40049	6813
4273	40056	6804
4274	40064	6794
4275	40071	6784
4276	40078	6774
4277	40085	6765
4278	40092	6755
4279	40102	6746
4280	40112	6736
4281	40121	6727
4282	40128	6717
4283	40135	6708
4284	40142	6698
4285	40149	6688
4286	40157	6678
4287	40165	6669
4288	40172	6659
4289	40181	6650
4290	40191	6640
4291	40198	6631
4292	40205	6621
4293	40213	6611
4294	40220	6601
4295	40227	6592
4296	40234	6582
4297	40242	6572
4298	40249	6563
4299	40257	6553
4300	40265	6543
4301	40272	6534
4302	40279	6524
4303	40286	6514
4304	40293	6505
4305	40304	6495
4306	40311	6486
4307	40319	6476
4308	40329	6467
4309	40338	6457
4310	40346	6448
4311	40354	6438
4312	40362	6429
4313	40369	6419
4314	40376	6409
4315	40384	6400
4316	40391	6390
4317	40398	6380
4318	40405	6370
4319	40412	6361
4320	40420	6351
4321	40427	6341
4322	40434	6332
4323	40441	6322
4324	40448	6312
4325	40457	6303
4326	40464	6293
4327	40471	6283
4328	40478	6274
4329	40486	6264
4330	40493	6254
4331	40500	6245
4332	40507	6235
4333	40515	6225
4334	40522	6216
4335	40530	6206
4336	40537	6197
4337	40546	6187
4338	40556	6178
4339	40565	6168
4340	40574	6159
4341	40581	6149
4342	40588	6140
4343	40598	6130
4344	40605	6121
4345	40612	6111
4346	40620	6101
4347	40627	6092
4348	40634	6082
4349	40642	6072
4350	40649	6063
4351	40656	6053
4352	40664	6044
4353	40671	6034
4354	40678	6024
4355	40685	6015
4356	40692	6005
4357	40699	5995
4358	40707	5986
4359	40714	5976
4360	40721	5966
4361	40728	5957
4362	40735	5947
4363	40742	5937
4364	40750	5928
4365	40758	5918
4366	40765	5908
4367	40774	5899
4368	40784	5890
4369	40793	5880
4370	40801	5871
4371	40808	5861
4372	40816	5852
4373	40823	5842
4374	40830	5832
4375	40837	5823
4376	40846	5813
4377	40857	5804
4378	40867	5795
4379	40876	5786
4380	40884	5776
4381	40894	5767
4382	40901	5757
4383	40909	5748
4384	40916	5738
4385	40923	5728
4386	40930	5719
4387	40937	5709
4388	40946	5700
4389	40953	5690
4390	40962	5681
4391	40972	5671
4392	40981	5662
4393	40990	5653
4394	41003	5644
4395	41013	5635
4396	41022	5625
4397	41030	5616
4398	41037	5606
4399	41046	5597
4400	41053	5587
4401	41060	5577
4402	41067	5568
4403	41075	5558
4404	41082	5549
4405	41089	5539
4406	41096	5529
4407	41104	5520
4408	41111	5510
4409	41118	5501
4410	41126	5491
4411	41133	5481
4412	41141	5472
4413	41148	5462
4414	41155	5453
4415	41163	5443
4416	41170	5434
4417	41178	5424
4418	41185	5414
4419	41192	5405
4420	41199	5395
4421	41206	5386
4422	41213	5376
4423	41221	5366
4424	41232	5357
4425	41243	5348
4426	41252	5339
4427	41259	5329
4428	41267	5320
4429	41274	5310
4430	41284	5301
4431	41291	5291
4432	41298	5282
4433	41306	5272
4434	41313	5263
4435	41320	5253
4436	41327	5243
4437	41334	5234
4438	41342	5224
4439	41349	5215
4440	41357	5205
4441	41364	5196
4442	41371	5186
4443	41378	5176
4444	41385	5167
4445	41393	5157
4446	41400	5148
4447	41407	5138
4448	41414	5129
4449	41421	5119
4450	41429	5110
4451	41437	5100
4452	41444	5091
4453	41452	5081
4454	41462	5072
4455	41471	5063
4456	41480	5053
4457	41489	5044
4458	41497	5034
4459	41504	5025
4460	41512	5015
4461	41519	5006
4462	41526	4996
4463	41534	4987
4464	41542	4977
4465	41549	4968
4466	41556	4958
4467	41563	4948
4468	41570	4939
4469	41577	4929
4470	41585	4920
4471	41592	4910
4472	41599	4901
4473	41606	4891
4474	41613	4882
4475	41621	4872
4476	41628	4863
4477	41636	4853
4478	41644	4844
4479	41651	4834
4480	41658	4824
4481	41665	4815
4482	41673	4805
4483	41681	4796
4484	41690	4787
4485	41700	4777
4486	41709	4768
4487	41716	4759
4488	41723	4749
4489	41732	4740
4490	41739	4730
4491	41746	4721
4492	41753	4711
4493	41761	4702
4494	41768	4692
4495	41775	4682
4496	41782	4673
4497	41789	4663
4498	41797	4654
4499	41804	4644
4500	41811	4635
4501	41818	4625
4502	41826	4616
4503	41833	4606
4504	41840	4597
4505	41848	4587
4506	41855	4578
4507	41862	4568
4508	41869	4559
4509	41876	4549
4510	41884	4540
4511	41891	4530
4512	41898	4521
4513	41907	4511
4514	41916	4502
4515	41927	4493
4516	41935	4484
4517	41942	4474
4518	41949	4465
4519	41956	4455
4520	41964	4446
4521	41971	4436
4522	41979	4427
4523	41986	4417
4524	41994	4408
4525	42001	4398
4526	42008	4389
4527	42015	4379
4528	42024	4370
4529	42031	4360
4530	42038	4351
4531	42045	4341
4532	42052	4332
4533	42060	4322
4534	42067	4313
4535	42074	4303
4536	42081	4294
4537	42089	4284
4538	42096	4275
4539	42103	4266
4540	42110	4256
4541	42118	4247
4542	42125	4237
4543	42134	4228
4544	42144	4219
4545	42153	4209
4546	42161	4200
4547	42169	4190
4548	42176	4181
4549	42183	4171
4550	42190	4162
4551	42197	4153
4552	42205	4143
4553	42212	4134
4554	42220	4124
4555	42227	4115
4556	42234	4105
4557	42241	4096
4558	42248	4086
4559	42256	4077
4560	42266	4068
4561	42273	4058
4562	42280	4049
4563	42287	4039
4564	42294	4030
4565	42302	4020
4566	42309	4011
4567	42317	4001
4568	42324	3992
4569	42331	3983
4570	42338	3973
4571	42346	3964
4572	42353	3954
4573	42363	3945
4574	42372	3936
4575	42381	3926
4576	42389	3917
4577	42396	3908
4578	42404	3898
4579	42412	3889
4580	42419	3879
4581	42426	3870
4582	42433	3860
4583	42441	3851
4584	42448	3842
4585	42455	3832
4586	42462	3823
4587	42469	3813
4588	42476	3804
4589	42484	3794
4590	42492	3785
4591	42499	3776
4592	42506	3766
4593	42515	3757
4594	42522	3747
4595	42529	3738
4596	42536	3729
4597	42543	3719
4598	42550	3710
4599	42558	3700
4600	42565	3691
4601	42572	3681
4602	42579	3672
4603	42590	3663
4604	42601	3654
4605	42610	3644
4606	42618	3635
4607	42626	3626
4608	42633	3616
4609	42640	3607
4610	42648	3597
4611	42655	3588
4612	42662	3579
4613	42669	3569
4614	42676	3560
4615	42683	3550
4616	42690	3541
4617	42697	3531
4618	42705	3522
4619	42713	3513
4620	42720	3503
4621	42727	3494
4622	42734	3484
4623	42741	3475
4624	42748	3466
4625	42755	3456
4626	42763	3447
4627	42770	3437
4628	42777	3428
4629	42784	3419
4630	42791	3409
4631	42799	3400
4632	42808	3391
4633	42817	3381
4634	42827	3372
4635	42835	3363
4636	42843	3353
4637	42850	3344
4638	42858	3335
4639	42865	3325
4640	42872	3316
4641	42879	3306
4642	42887	3297
4643	42894	3288
4644	42902	3278
4645	42909	3269
4646	42916	3260
4647	42923	3250
4648	42930	3241
4649	42937	3231
4650	42945	3222
4651	42952	3213
4652	42960	3203
4653	42967	3194
4654	42974	3185
4655	42981	3175
4656	42991	3166
4657	42999	3157
4658	43006	3147
4659	43014	3138
4660	43021	3129
4661	43028	3119
4662	43038	3110
4663	43047	3101
4664	43057	3091
4665	43064	3082
4666	43071	3073
4667	43078	3063
4668	43085	3054
4669	43092	3045
4670	43100	3035
4671	43107	3026
4672	43114	3017
4673	43122	3007
4674	43129	2998
4675	43136	2988
4676	43143	2979
4677	43151	2970
4678	43158	2960
4679	43165	2951
4680	43172	2942
4681	43179	2932
4682	43186	2923
4683	43194	2914
4684	43202	2904
4685	43209	2895
4686	43216	2886
4687	43223	2876
4688	43230	2867
4689	43239	2858
4690	43247	2848
4691	43256	2839
4692	43266	2830
4693	43275	2821
4694	43284	2811
4695	43292	2802
4696	43299	2793
4697	43306	2783
4698	43313	2774
4699	43321	2765
4700	43328	2755
4701	43335	2746
4702	43342	2737
4703	43350	2727
4704	43357	2718
4705	43364	2709
4706	43372	2699
4707	43379	2690
4708	43386	2681
4709	43394	2671
4710	43401	2662
4711	43409	2653
4712	43416	2643
4713	43423	2634
4714	43430	2625
4715	43438	2615
4716	43445	2606
4717	43452	2597
4718	43459	2587
4719	43467	2578
4720	43474	2569
4721	43483	2560
4722	43494	2550
4723	43503	2541
4724	43511	2532
4725	43519	2523
4726	43526	2513
4727	43534	2504
4728	43541	2495
4729	43549	2485
4730	43556	2476
4731	43564	2467
4732	43571	2457
4733	43578	2448
4734	43586	2439
4735	43593	2430
4736	43600	2420
4737	43608	2411
4738	43615	2402
4739	43622	2392
4740	43629	2383
4741	43636	2374
4742	43643	2364
4743	43650	2355
4744	43658	2346
4745	43665	2336
4746	43672	2327
4747	43679	2318
4748	43687	2309
4749	43695	2299
4750	43702	2290
4751	43711	2281
4752	43721	2272
4753	43730	2262
4754	43738	2253
4755	43745	2244
4756	43752	2235
4757	43759	2225
4758	43770	2216
4759	43783	2207
4760	43791	2198
4761	43798	2189
4762	43805	2179
4763	43812	2170
4764	43819	2161
4765	43827	2151
4766	43834	2142
4767	43841	2133
4768	43848	2123
4769	43855	2114
4770	43863	2105
4771	43870	2096
4772	43877	2086
4773	43885	2077
4774	43892	2068
4775	43899	2058
4776	43906	2049
4777	43913	2040
4778	43921	2031
