iter	RMSE
1505	0.06522268049
1506	0.06520057423
1507	0.06519632848
1508	0.0651772713
1509	0.06517305224
1510	0.06514626731
1511	0.06510990118
1512	0.06508421995
1513	0.06505426453
1514	0.0650469605
1515	0.0650158431
1516	0.06498267702
1517	0.06496808007
1518	0.06493712443
1519	0.06490267635
1520	0.06488488784
1521	0.0648568017
1522	0.06483562876
1523	0.06480850965
1524	0.06480272539
1525	0.06479714645
1526	0.06479131878
1527	0.06475047239
1528	0.06472223419
1529	0.06469269261
1530	0.06465606111
1531	0.06462832526
1532	0.0646163683
1533	0.06461059899
1534	0.06460647405
1535	0.0645618802
1536	0.06453501318
1537	0.0645132081
1538	0.06450859419
1539	0.064492618
1540	0.0644885939
1541	0.06445861516
1542	0.06444006664
1543	0.06440447194
1544	0.06438456645
1545	0.06437724403
1546	0.0643530729
1547	0.06433023193
1548	0.06432588207
1549	0.06429431993
1550	0.06426082887
1551	0.0642267376
1552	0.06420800801
1553	0.06417973281
1554	0.06415277477
1555	0.06411844942
1556	0.06410213353
1557	0.06407672409
1558	0.06405272052
1559	0.06402795091
1560	0.06401786291
1561	0.0639785057
1562	0.06395477771
1563	0.06393033572
1564	0.06392587904
1565	0.06392137856
1566	0.06388500718
1567	0.06387452759
1568	0.06384463223
1569	0.06382598923
1570	0.06381210956
1571	0.06378908034
1572	0.06377975862
1573	0.06375409539
1574	0.06372916569
1575	0.06370154036
1576	0.06369679763
1577	0.06369292878
1578	0.06366257758
1579	0.06362551744
1580	0.06360017863
1581	0.063573922
1582	0.06355711278
1583	0.06354938425
1584	0.06353097626
1585	0.06351013485
1586	0.06348385126
1587	0.06346945776
1588	0.0634475529
1589	0.06341692913
1590	0.06339914756
1591	0.06339519157
1592	0.0633569582
1593	0.06335329103
1594	0.06331834901
1595	0.06330331211
1596	0.06329877302
1597	0.06327947718
1598	0.06325635158
1599	0.06322902522
1600	0.06320241883
1601	0.0631620315
1602	0.06314701713
1603	0.06312856138
1604	0.06308900435
1605	0.0630585166
1606	0.06303387968
1607	0.06300167053
1608	0.06298193807
1609	0.06297823651
1610	0.06295190024
1611	0.06294854685
1612	0.0629267735
1613	0.06290034075
1614	0.06286804292
1615	0.06283533231
1616	0.0628122477
1617	0.06280751806
1618	0.06279348025
1619	0.06277107829
1620	0.0627447805
1621	0.06271473693
1622	0.06271135965
1623	0.06268545616
1624	0.06267192931
1625	0.06263646211
1626	0.06260804362
1627	0.06259442953
1628	0.06256326999
1629	0.06254210691
1630	0.06252496343
1631	0.0625195136
1632	0.06251445904
1633	0.06249107306
1634	0.06245469537
1635	0.06243128446
1636	0.06239472154
1637	0.06238345554
1638	0.06234689721
1639	0.06234283776
1640	0.06230903462
1641	0.06230511947
1642	0.06228656547
1643	0.06225780545
1644	0.06224106638
1645	0.06221440122
1646	0.06217154163
1647	0.06214164935
1648	0.06213715435
1649	0.06211889666
1650	0.06210870624
1651	0.06207519279
1652	0.06204758288
1653	0.06203326233
1654	0.06200462382
1655	0.06196890061
1656	0.06194565354
1657	0.0619281816
1658	0.06190518455
1659	0.06187109179
1660	0.06184415957
1661	0.06180735195
1662	0.0617847839
1663	0.06175620531
1664	0.06175089647
1665	0.06172709163
1666	0.06170232337
1667	0.06169727846
1668	0.06166992561
1669	0.06166650212
1670	0.06164342486
1671	0.06160305395
1672	0.0615762926
1673	0.06154708476
1674	0.06152607516
1675	0.06148333526
1676	0.06146631093
1677	0.06144372036
1678	0.06143109929
1679	0.06139934104
1680	0.06137550256
1681	0.0613481309
1682	0.06134407339
1683	0.06134063257
1684	0.06130283896
1685	0.06127850067
1686	0.06127443786
1687	0.06127104505
1688	0.06123400698
1689	0.06122393846
1690	0.06119330416
1691	0.06117192259
1692	0.06115884264
1693	0.06112999877
1694	0.06111734283
1695	0.0611089326
1696	0.06108941108
1697	0.06106603678
1698	0.06103985142
1699	0.06101273615
1700	0.06100132632
1701	0.06099500028
1702	0.06098897946
1703	0.0609442965
1704	0.06092535676
1705	0.06091277078
1706	0.06089367119
1707	0.0608784093
1708	0.06086763157
1709	0.06084445204
1710	0.06081787578
1711	0.06078316813
1712	0.06074591369
1713	0.06072181234
1714	0.06069545494
1715	0.06067267527
1716	0.06063614573
1717	0.06060925454
1718	0.06060540563
1719	0.06060066424
1720	0.06056965728
1721	0.06054675378
1722	0.06049913843
1723	0.06048998615
1724	0.06046412135
1725	0.06042934461
1726	0.06042566071
1727	0.06040020476
1728	0.06039608873
1729	0.06036511467
1730	0.06033176727
1731	0.06030310726
1732	0.06027353641
1733	0.06024537484
1734	0.06022226806
1735	0.06019835694
1736	0.0601636994
1737	0.06014536839
1738	0.06012934524
1739	0.06009298817
1740	0.06008965899
1741	0.06005656142
1742	0.06005282107
1743	0.06004870531
1744	0.06004395519
1745	0.06003172111
1746	0.06000871745
1747	0.06000534018
1748	0.05997682534
1749	0.05996785158
1750	0.05996441539
1751	0.05992549808
1752	0.05989504702
1753	0.05986221239
1754	0.05985354798
1755	0.05984736354
1756	0.05981660385
1757	0.05978684011
1758	0.05976018205
1759	0.05974452388
1760	0.05972203793
1761	0.05969991565
1762	0.05969629632
1763	0.05967094642
1764	0.05965980312
1765	0.05963519485
1766	0.05959843773
1767	0.05958350889
1768	0.05958026553
1769	0.05953856321
1770	0.05953380237
1771	0.05951161425
1772	0.05948641307
1773	0.05948259729
1774	0.05946927326
1775	0.05944361981
1776	0.05941977087
1777	0.05940616259
1778	0.05938598442
1779	0.05933805808
1780	0.05933478079
1781	0.05931223442
1782	0.0593042458
1783	0.05927968076
1784	0.0592742419
1785	0.05924596137
1786	0.05922620281
1787	0.05919143822
1788	0.05916816465
1789	0.0591558125
1790	0.05912131785
1791	0.05910028875
1792	0.05907831685
1793	0.05907087652
1794	0.05905787089
1795	0.05903552929
1796	0.05902262578
1797	0.05900423701
1798	0.05898450447
1799	0.05895424702
1800	0.05893310161
1801	0.05892095063
1802	0.05889746265
1803	0.05886579179
1804	0.05885698967
1805	0.05885345806
1806	0.0588286149
1807	0.05879178708
1808	0.05878721636
1809	0.05878260985
1810	0.05876083422
1811	0.05872704436
1812	0.0586948468
1813	0.05869159755
1814	0.05867886309
1815	0.05865771178
1816	0.05864684096
1817	0.05860896506
1818	0.05858612161
1819	0.05857571183
1820	0.05855323697
1821	0.05854506625
1822	0.05852099611
1823	0.05849886095
1824	0.05847808413
1825	0.05844434442
1826	0.05841977044
1827	0.05841592705
1828	0.05839745496
1829	0.05839440952
1830	0.05837557835
1831	0.05836183243
1832	0.05835801114
1833	0.05835459541
1834	0.05835138655
1835	0.05832715204
1836	0.05829901807
1837	0.05827713109
1838	0.05826441889
1839	0.05824512624
1840	0.05822664943
1841	0.05820771428
1842	0.0581962032
1843	0.05816821745
1844	0.05815220932
1845	0.05813814114
1846	0.0581217065
1847	0.0580981647
1848	0.05809472218
1849	0.05807735223
1850	0.0580629233
1851	0.05804227548
1852	0.05801765196
1853	0.05799376521
1854	0.05796146487
1855	0.05794680337
1856	0.05792816579
1857	0.05791338667
1858	0.0578920945
1859	0.05787046064
1860	0.05783050294
1861	0.05781021098
1862	0.05779361898
1863	0.05777567883
1864	0.05775056719
1865	0.05774047544
1866	0.05772333027
1867	0.05770390571
1868	0.05770003255
1869	0.05768000743
1870	0.057662924
1871	0.05763477839
1872	0.0576188632
1873	0.05761531217
1874	0.05761174438
1875	0.05758992425
1876	0.05756304414
1877	0.05755171551
1878	0.05752832857
1879	0.05748691035
1880	0.05748098543
1881	0.05746896885
1882	0.05744489961
1883	0.05744049676
1884	0.05742480157
1885	0.05740637292
1886	0.05738886748
1887	0.05738565886
1888	0.05737352682
1889	0.05737029177
1890	0.05734492111
1891	0.05733734512
1892	0.05733344991
1893	0.05731248559
1894	0.05729146627
1895	0.05728862235
1896	0.05725841119
1897	0.0572507403
1898	0.05722492305
1899	0.05719909357
1900	0.05716924017
1901	0.0571579851
1902	0.05715336069
1903	0.05713551094
1904	0.05710437012
1905	0.05710105494
1906	0.05708384011
1907	0.0570767997
1908	0.0570489932
1909	0.05703519501
1910	0.05702040152
1911	0.05699291718
1912	0.05696082641
1913	0.05694899541
1914	0.05692974259
1915	0.05690958138
1916	0.05690510907
1917	0.05689075556
1918	0.0568703819
1919	0.05685933846
1920	0.0568300478
1921	0.05679676385
1922	0.05676332827
1923	0.05674481523
1924	0.05672728578
1925	0.05672360957
1926	0.05672054102
1927	0.05670122248
1928	0.05669804258
1929	0.0566834199
1930	0.05665494663
1931	0.0566518102
1932	0.05662769722
1933	0.05659929412
1934	0.05657402049
1935	0.05656253587
1936	0.05653765008
1937	0.05652683422
1938	0.05652332913
1939	0.05651067958
1940	0.05649961127
1941	0.05647500457
1942	0.05647202461
1943	0.05646797827
1944	0.05645973065
1945	0.05644206575
1946	0.05642706138
1947	0.0564047177
1948	0.05640185091
1949	0.05638445327
1950	0.05636798927
1951	0.05635686339
1952	0.05633974654
1953	0.05633180418
1954	0.05632822556
1955	0.05630064788
1956	0.05627191777
1957	0.05624144312
1958	0.05622158914
1959	0.05618547487
1960	0.05616594601
1961	0.05614338521
1962	0.05613215869
1963	0.05611358403
1964	0.05607549154
1965	0.05607215655
1966	0.05604385448
1967	0.05603110467
1968	0.05601386315
1969	0.05599340694
1970	0.0559814442
1971	0.05596652058
1972	0.05594583559
1973	0.05591800589
1974	0.05590267698
1975	0.0558801352
1976	0.0558623375
1977	0.05583359557
1978	0.05582285514
1979	0.05581950645
1980	0.05581106594
1981	0.05579253207
1982	0.05578066005
1983	0.05575141233
1984	0.05572500754
1985	0.0557098958
1986	0.05568289002
1987	0.05564739466
1988	0.05562466827
1989	0.05562163698
1990	0.05559815346
1991	0.05559503365
1992	0.05555333832
1993	0.05554159374
1994	0.05551765277
1995	0.05548343784
1996	0.05546546903
1997	0.05543775684
1998	0.05542542271
1999	0.05540893367
2000	0.05540570846
2001	0.05538521082
2002	0.05537329977
2003	0.05537023767
2004	0.05534180483
2005	0.05533917807
2006	0.05532262605
2007	0.05530651668
2008	0.05530370769
2009	0.0552710276
2010	0.05524035451
2011	0.05523016255
2012	0.05521795248
2013	0.05521519506
2014	0.05519303128
2015	0.05517840992
2016	0.05514945494
2017	0.05513556496
2018	0.05512686568
2019	0.05511322895
2020	0.05508102786
2021	0.05505971638
2022	0.05503189644
2023	0.05500942799
2024	0.05498970206
2025	0.05496428536
2026	0.05495375462
2027	0.05492105673
2028	0.05490747528
2029	0.05490491613
2030	0.05488246378
2031	0.05485941591
2032	0.05481992545
2033	0.05481719638
2034	0.05479563383
2035	0.05478020445
2036	0.0547776872
2037	0.05475971533
2038	0.05473035187
2039	0.05472606634
2040	0.05469883845
2041	0.05467705187
2042	0.05465037748
2043	0.05463738311
2044	0.05461849502
2045	0.05459550193
2046	0.0545642136
2047	0.05454970218
2048	0.05451935491
2049	0.05450228076
2050	0.05449498662
2051	0.05447785288
2052	0.05446967528
2053	0.05446627524
2054	0.05445633966
2055	0.05444884876
2056	0.05442509426
2057	0.05442143367
2058	0.0544190889
2059	0.05438732941
2060	0.05436332899
2061	0.05436083015
2062	0.05434495087
2063	0.05432735395
2064	0.05432342263
2065	0.05430422372
2066	0.05428837262
2067	0.0542736907
2068	0.05424644198
2069	0.05422517432
2070	0.05420716854
2071	0.05417922403
2072	0.05415840681
2073	0.05415578053
2074	0.05413089791
2075	0.05411793833
2076	0.05410893379
2077	0.05410544626
2078	0.05410002028
2079	0.05406930883
2080	0.05405587131
2081	0.05404995063
2082	0.0540278196
2083	0.05399748105
2084	0.05399186078
2085	0.05397709556
2086	0.05396035763
2087	0.05392128725
2088	0.0539184676
2089	0.0539123216
2090	0.0538858564
2091	0.05388319941
2092	0.05387927863
2093	0.05385184338
2094	0.05383885974
2095	0.05382774837
2096	0.05382543636
2097	0.05380487997
2098	0.05378050562
2099	0.05376082592
2100	0.05375731475
2101	0.05374087445
2102	0.05371387771
2103	0.05369820974
2104	0.05369463307
2105	0.05366943116
2106	0.05364553238
2107	0.05362854721
2108	0.05359699653
2109	0.05358271813
2110	0.05354117958
2111	0.05352594735
2112	0.05350481509
2113	0.05350232742
2114	0.0534908811
2115	0.05348838926
2116	0.05348590426
2117	0.05346079395
2118	0.05343753295
2119	0.05343507965
2120	0.05341569902
2121	0.05339616798
2122	0.05337581182
2123	0.05336128433
2124	0.05333964252
2125	0.0533360687
2126	0.0533226497
2127	0.05331553466
2128	0.05330498509
2129	0.05328899715
2130	0.05326932554
2131	0.05323914742
2132	0.05322231409
2133	0.05319518808
2134	0.05317591857
2135	0.05315224383
2136	0.05312731471
2137	0.05311270777
2138	0.0530987996
2139	0.05308009021
2140	0.05306827334
2141	0.05304650416
2142	0.05302427456
2143	0.05300782871
2144	0.05299162821
2145	0.05297541955
2146	0.05295453868
2147	0.05293223906
2148	0.0529126214
2149	0.05288975301
2150	0.0528721879
2151	0.05285174435
2152	0.05282822885
2153	0.05282601096
2154	0.05280853474
2155	0.05280609929
2156	0.05280321604
2157	0.05279366021
2158	0.05276913402
2159	0.05273967255
2160	0.05272913624
2161	0.05271448093
2162	0.05269415435
2163	0.0526597394
2164	0.05265745433
2165	0.05264013355
2166	0.05261326494
2167	0.05260507754
2168	0.05258067042
2169	0.05256240664
2170	0.05255550769
2171	0.0525534012
2172	0.052538688
2173	0.05252469546
2174	0.05252245851
2175	0.05252019843
2176	0.05249953138
2177	0.05248631501
2178	0.05246993617
2179	0.05245885249
2180	0.05244765903
2181	0.05241584815
2182	0.05239401456
2183	0.05236428428
2184	0.05236170225
2185	0.05234003042
2186	0.05231581647
2187	0.0523001026
2188	0.05229233315
2189	0.05229020701
2190	0.05228779112
2191	0.05227582317
2192	0.05226008278
2193	0.05223228306
2194	0.05220296112
2195	0.05217944724
2196	0.05215291659
2197	0.05212622745
2198	0.0521236994
2199	0.05210177961
2200	0.05207388582
2201	0.05205673823
2202	0.05203444092
2203	0.05203102845
2204	0.05200110401
2205	0.0519813601
2206	0.05196385219
2207	0.05195764874
2208	0.05195127573
2209	0.05191521104
2210	0.05190893432
2211	0.05190516343
2212	0.05188100699
2213	0.05186204809
2214	0.05183705362
2215	0.05180547693
2216	0.05179246597
2217	0.05177364224
2218	0.05176255677
2219	0.05174107178
2220	0.05173891898
2221	0.05172023079
2222	0.05171612573
2223	0.05169939198
2224	0.05168427588
2225	0.05166247529
2226	0.05164889226
2227	0.05162589984
2228	0.05161236759
2229	0.05158802979
2230	0.05158523347
2231	0.05156710617
2232	0.05154955981
2233	0.05152945628
2234	0.05152674289
2235	0.05150740743
2236	0.05149077193
2237	0.05146920845
2238	0.0514482085
2239	0.05142773781
2240	0.05140585721
2241	0.05138955359
2242	0.0513793481
2243	0.05136663554
2244	0.05133644493
2245	0.05132183537
2246	0.05131179093
2247	0.05129723318
2248	0.05127683866
2249	0.0512626015
2250	0.05124143235
2251	0.05122089058
2252	0.05119774172
2253	0.05117905304
2254	0.05117638651
2255	0.05115789072
2256	0.05115300357
2257	0.05113298836
2258	0.05112567099
2259	0.05110279931
2260	0.0510923499
2261	0.05109030543
2262	0.05108182517
2263	0.05106684294
2264	0.05104802428
2265	0.05103683676
2266	0.05101361938
2267	0.05100307344
2268	0.05099675551
2269	0.05098401289
2270	0.05098188099
2271	0.05097966666
2272	0.05095828574
2273	0.05093507889
2274	0.05093265111
2275	0.05090578522
2276	0.05088562411
2277	0.05087397592
2278	0.05085605491
2279	0.05083736247
2280	0.05081662887
2281	0.05080541602
2282	0.05078580964
2283	0.05077215959
2284	0.05074482245
2285	0.05072531072
2286	0.05070088973
2287	0.05068920467
2288	0.05067522504
2289	0.05064826235
2290	0.05063349759
2291	0.05062218788
2292	0.0506053093
2293	0.05059761405
2294	0.05059103026
2295	0.05057442788
2296	0.05055152916
2297	0.05053916833
2298	0.05053684274
2299	0.0505187295
2300	0.05051494513
2301	0.05049420179
2302	0.05049067736
2303	0.05048791828
2304	0.050440482
2305	0.05042431673
2306	0.05040509573
2307	0.05039545361
2308	0.05037903941
2309	0.0503769925
2310	0.05036091162
2311	0.05035689212
2312	0.05035443191
2313	0.05034566091
2314	0.05032431575
2315	0.05031226948
2316	0.05030856648
2317	0.05029742602
2318	0.05029554973
2319	0.05029149895
2320	0.05027348251
2321	0.05027073021
2322	0.05026147135
2323	0.05023905069
2324	0.05021304924
2325	0.05019845292
2326	0.05017865331
2327	0.05016310208
2328	0.05015089909
2329	0.05013960841
2330	0.05011696061
2331	0.05008766034
2332	0.05007300081
2333	0.05005906492
2334	0.05002442254
2335	0.05000984055
2336	0.04998852676
2337	0.04998604607
2338	0.04996894262
2339	0.04994412093
2340	0.04992182929
2341	0.04989503692
2342	0.0498746078
2343	0.04986228121
2344	0.04985300399
2345	0.04984059086
2346	0.04982384525
2347	0.04980220719
2348	0.04978992216
2349	0.04978804382
2350	0.04976242996
2351	0.04976040287
2352	0.04974296473
2353	0.04972320977
2354	0.04970153205
2355	0.04968428834
2356	0.04968226466
2357	0.04965784341
2358	0.04964022384
2359	0.04961617569
2360	0.04959980608
2361	0.0495676302
2362	0.04956014101
2363	0.0495433906
2364	0.04951460293
2365	0.04949847404
2366	0.04947967634
2367	0.04946682671
2368	0.04944710668
2369	0.04943179079
2370	0.04941993835
2371	0.04940845005
2372	0.04938974982
2373	0.04937212303
2374	0.04934809917
2375	0.04933471156
2376	0.04933279677
2377	0.04931918625
2378	0.04931740548
2379	0.04931166593
2380	0.04929937745
2381	0.04928390562
2382	0.04927370922
2383	0.04926370398
2384	0.04924932286
2385	0.04924748077
2386	0.04922909625
2387	0.049217456
2388	0.04919448358
2389	0.04918225413
2390	0.0491648458
2391	0.04914731882
2392	0.04912536991
2393	0.04911056484
2394	0.04908668073
2395	0.04908437659
2396	0.04908253167
2397	0.04907900966
2398	0.04906108811
2399	0.04904307852
2400	0.0490258934
2401	0.04901483754
2402	0.04901265629
2403	0.04901065272
2404	0.04898611486
2405	0.04897036436
2406	0.04894865015
2407	0.04892098398
2408	0.04890657397
2409	0.04889691986
2410	0.04888207559
2411	0.0488661223
2412	0.04883058402
2413	0.04881570854
2414	0.04879760185
2415	0.04879562573
2416	0.04877466864
2417	0.04877080398
2418	0.04876897673
2419	0.04874122223
2420	0.04872474393
2421	0.04872148326
2422	0.04869061647
2423	0.04867875904
2424	0.04865451953
2425	0.04863348319
2426	0.04863087914
2427	0.04861520163
2428	0.04859320544
2429	0.04857607206
2430	0.04856446303
2431	0.0485473241
2432	0.04853210935
2433	0.04852280802
2434	0.04850123877
2435	0.0484816119
2436	0.04845850524
2437	0.04843793291
2438	0.04841446672
2439	0.04840022898
2440	0.04837739265
2441	0.04837557509
2442	0.04835423177
2443	0.04834117764
2444	0.04833925705
2445	0.04831373584
2446	0.04829467764
2447	0.0482827262
2448	0.04826862253
2449	0.04824787448
2450	0.04823008125
2451	0.0482171071
2452	0.04821093024
2453	0.04818812674
2454	0.04818316826
2455	0.04816070534
2456	0.04814195776
2457	0.04812794031
2458	0.04812592731
2459	0.04811247974
2460	0.04809209608
2461	0.04807364835
2462	0.0480525888
2463	0.04804977524
2464	0.0480263498
2465	0.04801125024
2466	0.04798137914
2467	0.04796306877
2468	0.04794428191
2469	0.047932402
2470	0.04792298354
2471	0.04789047982
2472	0.04787179126
2473	0.047853209
2474	0.04784429357
2475	0.047824924
2476	0.04781455065
2477	0.04780887343
2478	0.04779053162
2479	0.04778049324
2480	0.04776783354
2481	0.04775386663
2482	0.04774284323
2483	0.0477257414
2484	0.04770894786
2485	0.04769445911
2486	0.04767380735
2487	0.04765988163
2488	0.04764604207
2489	0.04762316856
2490	0.04760920064
2491	0.04759486469
2492	0.04758137082
2493	0.04757801003
2494	0.04756717733
2495	0.0475615249
2496	0.04754242921
2497	0.0475404735
2498	0.04752767412
2499	0.04751334161
2500	0.04751129138
2501	0.04748895456
2502	0.04747690859
2503	0.04746274945
2504	0.04744193701
2505	0.04742559337
2506	0.04740341241
2507	0.04738214074
2508	0.04735977231
2509	0.04734995777
2510	0.04734831336
2511	0.04733780246
2512	0.04732294348
2513	0.04730132374
2514	0.04728695057
2515	0.04727148216
2516	0.04724956531
2517	0.04723290198
2518	0.04721651574
2519	0.04719881407
2520	0.04717334391
2521	0.04715981018
2522	0.047154307
2523	0.04713548309
2524	0.04711546389
2525	0.04710584965
2526	0.04710099474
2527	0.04708284734
2528	0.04706327183
2529	0.04705578246
2530	0.04705381766
2531	0.04704532589
2532	0.04702350319
2533	0.04701761993
2534	0.04701492191
2535	0.047002877
2536	0.04698041979
2537	0.0469746215
2538	0.04696388927
2539	0.04695011293
2540	0.04693671087
2541	0.04692598019
2542	0.04690966171
2543	0.04690751646
2544	0.04689457802
2545	0.04686503916
2546	0.0468339341
2547	0.04681908488
2548	0.04679377885
2549	0.04677345105
2550	0.04676027536
2551	0.04675821771
2552	0.04674200045
2553	0.04673514352
2554	0.04672194469
2555	0.04672010975
2556	0.0467157291
2557	0.04670688877
2558	0.04669998726
2559	0.04669806628
2560	0.04668764456
2561	0.0466749605
2562	0.04664966694
2563	0.04663637816
2564	0.04662218094
2565	0.04660570096
2566	0.04659898985
2567	0.04658897785
2568	0.04656940006
2569	0.04655728236
2570	0.04654575422
2571	0.0465082036
2572	0.04649767554
2573	0.04647332177
2574	0.04646994321
2575	0.04645735428
2576	0.04645597218
2577	0.04644113791
2578	0.04640939238
2579	0.04640046764
2580	0.04638241609
2581	0.04636262525
2582	0.04633328009
2583	0.04633107815
2584	0.04631670144
2585	0.04631465624
2586	0.04630515253
2587	0.0462899704
2588	0.0462722762
2589	0.04627026414
2590	0.04626554979
2591	0.0462522605
2592	0.04624419552
2593	0.04622691196
2594	0.04619046817
2595	0.04618086107
2596	0.04617084926
2597	0.04615798426
2598	0.04613571125
2599	0.04613279822
2600	0.04611200545
2601	0.04609918453
2602	0.04608198064
2603	0.04607951543
2604	0.04606615389
2605	0.04605350215
2606	0.04604407919
2607	0.0460260431
2608	0.0460225564
2609	0.04602072321
2610	0.0460080322
2611	0.04598830452
2612	0.0459695625
2613	0.04595422851
2614	0.04592995249
2615	0.0459000599
2616	0.04588773436
2617	0.04587408095
2618	0.0458567791
2619	0.04583940789
2620	0.04582494411
2621	0.04582191653
2622	0.04580534861
2623	0.04579273154
2624	0.04577016514
2625	0.04575146991
2626	0.04573213607
2627	0.04571877377
2628	0.04570339828
2629	0.04568674078
2630	0.04567264455
2631	0.04565981145
2632	0.04564648873
2633	0.04563606886
2634	0.04561996676
2635	0.04559328275
2636	0.0455812345
2637	0.04557439228
2638	0.04556937213
2639	0.0455465353
2640	0.04552059499
2641	0.04549186728
2642	0.04548273778
2643	0.04547347905
2644	0.0454613172
2645	0.04544093369
2646	0.04543130448
2647	0.04541780332
2648	0.04541341121
2649	0.04540150217
2650	0.04538265096
2651	0.04536839518
2652	0.04533752605
2653	0.04533574633
2654	0.04533371346
2655	0.04531314163
2656	0.04528769489
2657	0.04526846762
2658	0.04525467402
2659	0.04525281051
2660	0.04523036752
2661	0.0452080155
2662	0.04519378264
2663	0.04517380075
2664	0.04516158218
2665	0.04514906306
2666	0.04513964199
2667	0.04512750375
2668	0.04510975936
2669	0.04509690278
2670	0.04508080679
2671	0.0450685279
2672	0.04506547658
2673	0.04504497095
2674	0.04504279368
2675	0.04502612634
2676	0.04501598962
2677	0.04501343044
2678	0.0449950219
2679	0.04499329903
2680	0.04498358757
2681	0.04496840622
2682	0.04496199915
2683	0.04494446753
2684	0.04493437932
2685	0.04492871478
2686	0.04491394239
2687	0.04489627444
2688	0.04488696612
2689	0.04486960117
2690	0.0448580505
2691	0.04483731373
2692	0.04483434093
2693	0.04482253283
2694	0.04480520834
2695	0.04480267394
2696	0.04478258484
2697	0.0447648514
2698	0.04474342306
2699	0.04473196059
2700	0.04471947133
2701	0.0447114857
2702	0.04470894925
2703	0.04469392777
2704	0.04468834654
2705	0.04467811168
2706	0.04466534369
2707	0.0446576033
2708	0.04464308295
2709	0.04462127205
2710	0.04460312208
2711	0.04459654279
2712	0.04458282145
2713	0.0445713762
2714	0.04455744965
2715	0.04454969062
2716	0.04453555116
2717	0.04451095507
2718	0.04449987059
2719	0.04448068172
2720	0.04445819039
2721	0.04445114102
2722	0.04444019609
2723	0.04443702826
2724	0.0444182535
2725	0.04440505581
2726	0.04438995041
2727	0.04436254232
2728	0.04434246024
2729	0.04432700966
2730	0.0443065897
2731	0.04429813814
2732	0.04428866483
2733	0.0442756011
2734	0.0442739376
2735	0.04426122852
2736	0.04423506759
2737	0.04420818855
2738	0.04419985725
2739	0.04419806509
2740	0.04419649385
2741	0.04417707768
2742	0.04417455085
2743	0.04416695216
2744	0.04414386274
2745	0.04412305217
2746	0.04411119388
2747	0.04410909041
2748	0.04410569969
2749	0.04409062696
2750	0.04407763903
2751	0.04407302766
2752	0.0440484662
2753	0.04403069052
2754	0.04401608534
2755	0.044014083
2756	0.04401194816
2757	0.04400004778
2758	0.04399235812
2759	0.04398093378
2760	0.04395426641
2761	0.04394414941
2762	0.04393085005
2763	0.04392898605
2764	0.0439083565
2765	0.04389855018
2766	0.04388621675
2767	0.0438725063
2768	0.04385169755
2769	0.04384846552
2770	0.0438461566
2771	0.04381937604
2772	0.0438173576
2773	0.04379777366
2774	0.04378814677
2775	0.04376960491
2776	0.0437537145
2777	0.04374101835
2778	0.04373205426
2779	0.0437247365
2780	0.04372231403
2781	0.04372051892
2782	0.04369840674
2783	0.04366585047
2784	0.04365813867
2785	0.04364125689
2786	0.04363035565
2787	0.04361791397
2788	0.04359543322
2789	0.04357391155
2790	0.04354300451
2791	0.04352751186
2792	0.04351309828
2793	0.04348800409
2794	0.04347107188
2795	0.04346129306
2796	0.04345947116
2797	0.04343919484
2798	0.04342750651
2799	0.04342591847
2800	0.04342387534
2801	0.04340384616
2802	0.04338869485
2803	0.04338621448
2804	0.04337057434
2805	0.04335771801
2806	0.04335574
2807	0.04333554872
2808	0.04331677247
2809	0.04330535563
2810	0.04329425817
2811	0.04327973376
2812	0.04326496695
2813	0.04325237344
2814	0.04323747078
2815	0.04322620766
2816	0.04321085572
2817	0.0431905592
2818	0.04318125862
2819	0.04317865568
2820	0.04317668142
2821	0.04316306253
2822	0.04314603227
2823	0.04314197679
2824	0.04313148949
2825	0.04311729682
2826	0.04311558571
2827	0.04310267163
2828	0.04309559352
2829	0.0430838978
2830	0.04306139315
2831	0.04305881288
2832	0.04304715743
2833	0.04303427986
2834	0.04303250132
2835	0.04302352325
2836	0.04301440535
2837	0.04300737594
2838	0.04299788058
2839	0.04299588462
2840	0.04298023952
2841	0.04296637942
2842	0.04294802162
2843	0.0429366531
2844	0.04293479649
2845	0.04291618633
2846	0.04291457499
2847	0.04290754405
2848	0.04289644265
2849	0.04287644656
2850	0.04284889903
2851	0.0428286314
2852	0.04281155769
2853	0.04279299573
2854	0.04278539068
2855	0.04276705964
2856	0.04274943868
2857	0.04274762956
2858	0.04274005351
2859	0.04272821927
2860	0.04271529584
2861	0.04268980848
2862	0.04267859171
2863	0.04266311362
2864	0.0426470007
2865	0.04263656403
2866	0.04263268884
2867	0.04261796424
2868	0.04260949395
2869	0.04259584107
2870	0.04258266014
2871	0.0425671173
2872	0.04255576675
2873	0.04253583729
2874	0.04252665445
2875	0.04251360745
2876	0.04249747785
2877	0.04248715799
2878	0.04248548222
2879	0.04248391707
2880	0.0424709262
2881	0.04245666548
2882	0.04244501636
2883	0.04243006803
2884	0.04241477438
2885	0.04239475543
2886	0.04239311515
2887	0.04239088921
2888	0.04237832395
2889	0.04236534564
2890	0.04235044551
2891	0.04233821238
2892	0.04232193563
2893	0.04231206072
2894	0.04229753087
2895	0.04229614908
2896	0.04228764025
2897	0.04227793741
2898	0.04226564661
2899	0.0422575362
2900	0.04223472322
2901	0.04221638003
2902	0.04220374048
2903	0.04219349788
2904	0.04216842183
